,Id,Release Date,Movie,Production Budget,Domestic Gross,Worldwide Gross,Profitability,ROI,Genres
531,60,2014,Night at the Museum: Secret of the Tomb,127000000,113746621,353756621,340503242,3.6811278897637796,Family
535,31,2008,Jumper,82500000,80172128,222640812,220312940,3.6704598787878786,Drama
536,68,2013,Star Trek Into Darkness,190000000,228778661,467381584,506160245,3.6640012894736844,Action
536,68,2013,Star Trek Into Darkness,190000000,228778661,467381584,506160245,3.6640012894736844,Adventure
536,68,2013,Star Trek Into Darkness,190000000,228778661,467381584,506160245,3.6640012894736844,Sci-Fi
537,15,2016,Storks,70000000,72679278,183353431,186032709,3.6576101285714286,Adventure
537,15,2016,Storks,70000000,72679278,183353431,186032709,3.6576101285714286,Animation
537,15,2016,Storks,70000000,72679278,183353431,186032709,3.6576101285714286,Comedy
538,28,2016,Passengers,110000000,100014699,302239672,292254371,3.656857918181818,Drama
538,28,2016,Passengers,110000000,100014699,302239672,292254371,3.656857918181818,Sci-Fi
539,85,2016,Jack Reacher: Never Go Back,60000000,58697076,159946489,158643565,3.644059416666667,Action
539,85,2016,Jack Reacher: Never Go Back,60000000,58697076,159946489,158643565,3.644059416666667,Thriller
541,54,2013,Oz the Great and Powerful,200000000,234770996,490359051,525130047,3.625650235,Adventure
541,54,2013,Oz the Great and Powerful,200000000,234770996,490359051,525130047,3.625650235,Family
541,54,2013,Oz the Great and Powerful,200000000,234770996,490359051,525130047,3.625650235,Fantasy
543,47,2010,Megamind,130000000,148415853,321887208,340303061,3.617715853846154,Action
543,47,2010,Megamind,130000000,148415853,321887208,340303061,3.617715853846154,Animation
543,47,2010,Megamind,130000000,148415853,321887208,340303061,3.617715853846154,Comedy
547,70,2014,Need for Speed,66000000,43568507,194169619,171738126,3.602092818181818,Action
547,70,2014,Need for Speed,66000000,43568507,194169619,171738126,3.602092818181818,Crime
547,70,2014,Need for Speed,66000000,43568507,194169619,171738126,3.602092818181818,Thriller
548,10,2015,Spectre,300000000,200074175,879620923,779695098,3.59898366,Action
548,10,2015,Spectre,300000000,200074175,879620923,779695098,3.59898366,Adventure
548,10,2015,Spectre,300000000,200074175,879620923,779695098,3.59898366,Thriller
549,23,2010,Tooth Fairy,48000000,60022256,112610386,124632642,3.596513375,Comedy
549,23,2010,Tooth Fairy,48000000,60022256,112610386,124632642,3.596513375,Family
549,23,2010,Tooth Fairy,48000000,60022256,112610386,124632642,3.596513375,Fantasy
554,59,2015,Pixels,90000000,78765986,244041804,232807790,3.5867532222222223,Action
554,59,2015,Pixels,90000000,78765986,244041804,232807790,3.5867532222222223,Comedy
558,13,2013,G.I. Joe: Retaliation,140000000,122523060,375740705,358263765,3.5590268928571427,Action
558,13,2013,G.I. Joe: Retaliation,140000000,122523060,375740705,358263765,3.5590268928571427,Adventure
558,13,2013,G.I. Joe: Retaliation,140000000,122523060,375740705,358263765,3.5590268928571427,Sci-Fi
559,71,2011,Contagion,60000000,75658097,137551594,153209691,3.55349485,Action
559,71,2011,Contagion,60000000,75658097,137551594,153209691,3.55349485,Drama
559,71,2011,Contagion,60000000,75658097,137551594,153209691,3.55349485,Thriller
561,73,2012,Ghost Rider: Spirit of Vengeance,57000000,51774002,149217355,143991357,3.526164157894737,Action
561,73,2012,Ghost Rider: Spirit of Vengeance,57000000,51774002,149217355,143991357,3.526164157894737,Fantasy
561,73,2012,Ghost Rider: Spirit of Vengeance,57000000,51774002,149217355,143991357,3.526164157894737,Thriller
568,51,2014,Noah,130000000,101200044,352831065,324031109,3.4925469923076924,Animation
569,75,2015,Mad Max: Fury Road,150000000,153636354,370098020,373734374,3.4915624933333334,Action
569,75,2015,Mad Max: Fury Road,150000000,153636354,370098020,373734374,3.4915624933333334,Adventure
569,75,2015,Mad Max: Fury Road,150000000,153636354,370098020,373734374,3.4915624933333334,Sci-Fi
570,30,2016,Miss Peregrine's Home for Peculiar Children,110000000,87242834,295986876,273229710,3.4839064545454543,Adventure
570,30,2016,Miss Peregrine's Home for Peculiar Children,110000000,87242834,295986876,273229710,3.4839064545454543,Drama
570,30,2016,Miss Peregrine's Home for Peculiar Children,110000000,87242834,295986876,273229710,3.4839064545454543,Fantasy
574,52,2011,The Adventures of Tintin,130000000,77591831,373993951,321585782,3.473736784615385,Action
574,52,2011,The Adventures of Tintin,130000000,77591831,373993951,321585782,3.473736784615385,Adventure
574,52,2011,The Adventures of Tintin,130000000,77591831,373993951,321585782,3.473736784615385,Animation
575,89,2014,Annie,65000000,85911262,139829625,160740887,3.472936723076923,Comedy
575,89,2014,Annie,65000000,85911262,139829625,160740887,3.472936723076923,Drama
575,89,2014,Annie,65000000,85911262,139829625,160740887,3.472936723076923,Family
578,85,2010,The Tourist,100000000,67631157,278731369,246362526,3.46362526,Action
578,85,2010,The Tourist,100000000,67631157,278731369,246362526,3.46362526,Adventure
578,85,2010,The Tourist,100000000,67631157,278731369,246362526,3.46362526,Thriller
585,99,2015,Focus,65000000,53862963,168065700,156928663,3.414287123076923,Comedy
585,99,2015,Focus,65000000,53862963,168065700,156928663,3.414287123076923,Crime
585,99,2015,Focus,65000000,53862963,168065700,156928663,3.414287123076923,Drama
586,39,2013,2 Guns,61000000,75612460,132493015,147105475,3.4115651639344264,Action
586,39,2013,2 Guns,61000000,75612460,132493015,147105475,3.4115651639344264,Comedy
586,39,2013,2 Guns,61000000,75612460,132493015,147105475,3.4115651639344264,Crime
587,37,2014,Penguins of Madagascar,132000000,83350911,366942531,318293442,3.4113139545454545,Adventure
587,37,2014,Penguins of Madagascar,132000000,83350911,366942531,318293442,3.4113139545454545,Animation
587,37,2014,Penguins of Madagascar,132000000,83350911,366942531,318293442,3.4113139545454545,Comedy
592,14,2014,The Monuments Men,70000000,78031620,158702748,166734368,3.3819195428571427,Comedy
592,14,2014,The Monuments Men,70000000,78031620,158702748,166734368,3.3819195428571427,Drama
593,12,2011,War Horse,70000000,79883359,156815529,166698888,3.381412685714286,Drama
594,33,2017,Transformers: The Last Knight,217000000,130168683,602893340,516062023,3.378166004608295,Action
594,33,2017,Transformers: The Last Knight,217000000,130168683,602893340,516062023,3.378166004608295,Adventure
594,33,2017,Transformers: The Last Knight,217000000,130168683,602893340,516062023,3.378166004608295,Sci-Fi
596,14,2017,Ferdinand,111000000,84410380,289847930,263258310,3.3716964864864867,Adventure
596,14,2017,Ferdinand,111000000,84410380,289847930,263258310,3.3716964864864867,Animation
596,14,2017,Ferdinand,111000000,84410380,289847930,263258310,3.3716964864864867,Comedy
597,48,2010,The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000,104386950,418186950,367573900,3.3714445161290323,Adventure
597,48,2010,The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000,104386950,418186950,367573900,3.3714445161290323,Family
597,48,2010,The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000,104386950,418186950,367573900,3.3714445161290323,Fantasy
604,56,2000,Shaft,53012938,70327868,107190108,124505038,3.348578341385267,Action
604,56,2000,Shaft,53012938,70327868,107190108,124505038,3.348578341385267,Comedy
604,56,2000,Shaft,53012938,70327868,107190108,124505038,3.348578341385267,Crime
612,91,2016,Pete's Dragon,65000000,76233151,137768975,149002126,3.2923404,Action
612,91,2016,Pete's Dragon,65000000,76233151,137768975,149002126,3.2923404,Adventure
612,91,2016,Pete's Dragon,65000000,76233151,137768975,149002126,3.2923404,Comedy
613,17,2010,Percy Jackson & the Olympians: The Lightning Thief,95000000,88768303,223050874,216819177,3.2823071263157897,Adventure
613,17,2010,Percy Jackson & the Olympians: The Lightning Thief,95000000,88768303,223050874,216819177,3.2823071263157897,Family
613,17,2010,Percy Jackson & the Olympians: The Lightning Thief,95000000,88768303,223050874,216819177,3.2823071263157897,Fantasy
614,19,2012,Snow White and the Huntsman,170000000,155136755,401021746,386158501,3.271520594117647,Action
614,19,2012,Snow White and the Huntsman,170000000,155136755,401021746,386158501,3.271520594117647,Adventure
614,19,2012,Snow White and the Huntsman,170000000,155136755,401021746,386158501,3.271520594117647,Drama
615,31,2008,Rambo,47500000,42754105,112214531,107468636,3.2624976,Comedy
615,31,2008,Rambo,47500000,42754105,112214531,107468636,3.2624976,Drama
615,31,2008,Rambo,47500000,42754105,112214531,107468636,3.2624976,Thriller
618,33,2015,The Hateful Eight,62000000,54117416,147864886,139982302,3.257779064516129,Crime
618,33,2015,The Hateful Eight,62000000,54117416,147864886,139982302,3.257779064516129,Drama
619,98,2012,This Means War,65000000,54760791,156974557,146735348,3.257466892307692,Action
619,98,2012,This Means War,65000000,54760791,156974557,146735348,3.257466892307692,Comedy
625,12,2017,Alien: Covenant,97000000,74262031,238521247,215783278,3.2245698762886597,Sci-Fi
625,12,2017,Alien: Covenant,97000000,74262031,238521247,215783278,3.2245698762886597,Thriller
629,31,2011,Real Steel,110000000,85463309,263880341,239343650,3.1758513636363634,Action
629,31,2011,Real Steel,110000000,85463309,263880341,239343650,3.1758513636363634,Drama
629,31,2011,Real Steel,110000000,85463309,263880341,239343650,3.1758513636363634,Family
631,64,2010,The Book of Eli,80000000,94835059,158750817,173585876,3.16982345,Action
631,64,2010,The Book of Eli,80000000,94835059,158750817,173585876,3.16982345,Adventure
631,64,2010,The Book of Eli,80000000,94835059,158750817,173585876,3.16982345,Drama
633,36,2009,Earth,47000000,32011576,116773317,101784893,3.1656360212765957,Sci-Fi
634,84,2014,Hercules,100000000,72688614,243388614,216077228,3.16077228,Action
634,84,2014,Hercules,100000000,72688614,243388614,216077228,3.16077228,Adventure
634,84,2014,Hercules,100000000,72688614,243388614,216077228,3.16077228,Fantasy
635,92,2013,Elysium,120000000,93050117,286192091,259242208,3.1603517333333335,Action
635,92,2013,Elysium,120000000,93050117,286192091,259242208,3.1603517333333335,Drama
635,92,2013,Elysium,120000000,93050117,286192091,259242208,3.1603517333333335,Sci-Fi
636,8,2006,The Holiday,85000000,63280000,205190324,183470324,3.1584744,Drama
639,76,2012,The Bourne Legacy,125000000,113203870,280355920,268559790,3.14847832,Action
639,76,2012,The Bourne Legacy,125000000,113203870,280355920,268559790,3.14847832,Adventure
639,76,2012,The Bourne Legacy,125000000,113203870,280355920,268559790,3.14847832,Thriller
640,50,2010,Salt,130000000,118311368,290650494,278961862,3.145860476923077,Action
640,50,2010,Salt,130000000,118311368,290650494,278961862,3.145860476923077,Thriller
641,93,2013,Oblivion,120000000,89107235,287916633,257023868,3.1418655666666666,Action
641,93,2013,Oblivion,120000000,89107235,287916633,257023868,3.1418655666666666,Adventure
641,93,2013,Oblivion,120000000,89107235,287916633,257023868,3.1418655666666666,Sci-Fi
642,71,2011,Zookeeper,80000000,80360866,170805525,171166391,3.1395798875,Comedy
642,71,2011,Zookeeper,80000000,80360866,170805525,171166391,3.1395798875,Family
643,42,2011,X-Men: First Class,160000000,146408305,355408305,341816610,3.1363538125,Action
643,42,2011,X-Men: First Class,160000000,146408305,355408305,341816610,3.1363538125,Adventure
643,42,2011,X-Men: First Class,160000000,146408305,355408305,341816610,3.1363538125,Sci-Fi
644,2,2011,Pirates of the Caribbean: On Stranger Tides,410600000,241063875,1045663875,876127750,3.13377435460302,Action
644,2,2011,Pirates of the Caribbean: On Stranger Tides,410600000,241063875,1045663875,876127750,3.13377435460302,Adventure
644,2,2011,Pirates of the Caribbean: On Stranger Tides,410600000,241063875,1045663875,876127750,3.13377435460302,Fantasy
646,5,2017,Cars 3,175000000,152901115,383541369,361442484,3.0653856228571428,Adventure
646,5,2017,Cars 3,175000000,152901115,383541369,361442484,3.0653856228571428,Animation
646,5,2017,Cars 3,175000000,152901115,383541369,361442484,3.0653856228571428,Comedy
648,59,2015,Black Mass,53000000,62575678,98837872,108413550,3.045538679245283,Crime
648,59,2015,Black Mass,53000000,62575678,98837872,108413550,3.045538679245283,Drama
649,34,2012,The Pirates! Band of Misfits,55000000,31051126,136143605,112194731,3.0399042,Adventure
649,34,2012,The Pirates! Band of Misfits,55000000,31051126,136143605,112194731,3.0399042,Animation
649,34,2012,The Pirates! Band of Misfits,55000000,31051126,136143605,112194731,3.0399042,Comedy
650,97,2014,Jack Ryan: Shadow Recruit,60000000,50577412,131377412,121954824,3.0325804,Action
650,97,2014,Jack Ryan: Shadow Recruit,60000000,50577412,131377412,121954824,3.0325804,Drama
650,97,2014,Jack Ryan: Shadow Recruit,60000000,50577412,131377412,121954824,3.0325804,Thriller
651,15,2010,Tangled,260000000,200821936,586477240,527299176,3.028073753846154,Adventure
651,15,2010,Tangled,260000000,200821936,586477240,527299176,3.028073753846154,Animation
651,15,2010,Tangled,260000000,200821936,586477240,527299176,3.028073753846154,Comedy
652,16,2013,Free Birds,55000000,55750480,110387072,111137552,3.020682763636364,Adventure
652,16,2013,Free Birds,55000000,55750480,110387072,111137552,3.020682763636364,Animation
652,16,2013,Free Birds,55000000,55750480,110387072,111137552,3.020682763636364,Comedy
655,83,2010,The Last Airbender,150000000,131772187,319713881,301486068,3.00990712,Action
655,83,2010,The Last Airbender,150000000,131772187,319713881,301486068,3.00990712,Adventure
655,83,2010,The Last Airbender,150000000,131772187,319713881,301486068,3.00990712,Family
658,64,2013,Percy Jackson: Sea of Monsters,90000000,68559554,200859554,179419108,2.9935456444444446,Adventure
658,64,2013,Percy Jackson: Sea of Monsters,90000000,68559554,200859554,179419108,2.9935456444444446,Family
658,64,2013,Percy Jackson: Sea of Monsters,90000000,68559554,200859554,179419108,2.9935456444444446,Fantasy
663,29,2011,The Green Hornet,110000000,98780042,229155503,217935545,2.981232227272727,Action
663,29,2011,The Green Hornet,110000000,98780042,229155503,217935545,2.981232227272727,Comedy
663,29,2011,The Green Hornet,110000000,98780042,229155503,217935545,2.981232227272727,Crime
664,78,2018,Skyscraper,125000000,68420120,304115534,247535654,2.980285232,Action
664,78,2018,Skyscraper,125000000,68420120,304115534,247535654,2.980285232,Adventure
664,78,2018,Skyscraper,125000000,68420120,304115534,247535654,2.980285232,Thriller
669,35,2014,The Book of Life,50000000,50151543,97651543,97803086,2.95606172,Adventure
669,35,2014,The Book of Life,50000000,50151543,97651543,97803086,2.95606172,Animation
669,35,2014,The Book of Life,50000000,50151543,97651543,97803086,2.95606172,Comedy
670,46,2016,Warcraft,160000000,47225655,425522281,312747936,2.9546746,Action
670,46,2016,Warcraft,160000000,47225655,425522281,312747936,2.9546746,Adventure
670,46,2016,Warcraft,160000000,47225655,425522281,312747936,2.9546746,Fantasy
671,33,2016,Independence Day: Resurgence,165000000,103144286,384169424,322313710,2.953416424242424,Action
671,33,2016,Independence Day: Resurgence,165000000,103144286,384169424,322313710,2.953416424242424,Adventure
671,33,2016,Independence Day: Resurgence,165000000,103144286,384169424,322313710,2.953416424242424,Sci-Fi
672,9,2017,Justice League,300000000,229024295,655945209,584969504,2.9498983466666666,Action
672,9,2017,Justice League,300000000,229024295,655945209,584969504,2.9498983466666666,Adventure
672,9,2017,Justice League,300000000,229024295,655945209,584969504,2.9498983466666666,Fantasy
676,71,1995,Casino,52000000,42438300,110400000,100838300,2.939198076923077,Drama
683,74,2010,The Other Guys,100000000,119219978,170936470,190156448,2.90156448,Action
683,74,2010,The Other Guys,100000000,119219978,170936470,190156448,2.90156448,Comedy
683,74,2010,The Other Guys,100000000,119219978,170936470,190156448,2.90156448,Crime
686,24,2019,Alita: Battle Angel,170000000,85710210,402976036,318686246,2.8746249764705882,Action
686,24,2019,Alita: Battle Angel,170000000,85710210,402976036,318686246,2.8746249764705882,Adventure
686,24,2019,Alita: Battle Angel,170000000,85710210,402976036,318686246,2.8746249764705882,Sci-Fi
690,2,2010,Knight and Day,117000000,76423035,258751370,218174405,2.8647385042735043,Action
690,2,2010,Knight and Day,117000000,76423035,258751370,218174405,2.8647385042735043,Adventure
690,2,2010,Knight and Day,117000000,76423035,258751370,218174405,2.8647385042735043,Comedy
693,11,2011,Jack and Jill,79000000,74158157,150519217,145677374,2.844017392405063,Comedy
694,55,2016,The Magnificent Seven,90000000,93432655,162525156,165957811,2.843975677777778,Action
694,55,2016,The Magnificent Seven,90000000,93432655,162525156,165957811,2.843975677777778,Adventure
697,2,2012,Rise of the Guardians,145000000,103412758,306900902,265313660,2.829749379310345,Action
697,2,2012,Rise of the Guardians,145000000,103412758,306900902,265313660,2.829749379310345,Adventure
697,2,2012,Rise of the Guardians,145000000,103412758,306900902,265313660,2.829749379310345,Animation
698,61,2010,Hereafter,50000000,32746941,108660270,91407211,2.82814422,Drama
698,61,2010,Hereafter,50000000,32746941,108660270,91407211,2.82814422,Fantasy
702,7,2012,Mirror Mirror,85000000,64935167,173613482,153548649,2.806454694117647,Adventure
702,7,2012,Mirror Mirror,85000000,64935167,173613482,153548649,2.806454694117647,Comedy
702,7,2012,Mirror Mirror,85000000,64935167,173613482,153548649,2.806454694117647,Drama
703,18,1994,Wolf,70000000,65011757,131011757,126023514,2.8003359142857143,Action
703,18,1994,Wolf,70000000,65011757,131011757,126023514,2.8003359142857143,Crime
703,18,1994,Wolf,70000000,65011757,131011757,126023514,2.8003359142857143,Drama
704,52,2018,Red Sparrow,69000000,46874505,145951861,123826366,2.7945850144927538,Action
704,52,2018,Red Sparrow,69000000,46874505,145951861,123826366,2.7945850144927538,Drama
704,52,2018,Red Sparrow,69000000,46874505,145951861,123826366,2.7945850144927538,Thriller
705,86,1999,End of Days,100000000,66889043,212026975,178916018,2.78916018,Comedy
705,86,1999,End of Days,100000000,66889043,212026975,178916018,2.78916018,Drama
706,11,2015,Chappie,49000000,31569268,105002056,87571324,2.7871698775510203,Action
706,11,2015,Chappie,49000000,31569268,105002056,87571324,2.7871698775510203,Crime
706,11,2015,Chappie,49000000,31569268,105002056,87571324,2.7871698775510203,Drama
713,31,2013,Turbo,135000000,83028130,286896578,234924708,2.7401830222222223,Adventure
713,31,2013,Turbo,135000000,83028130,286896578,234924708,2.7401830222222223,Animation
713,31,2013,Turbo,135000000,83028130,286896578,234924708,2.7401830222222223,Comedy
714,73,1997,Conspiracy Theory,80000000,76118990,142783718,138902708,2.73628385,Thriller
715,95,2017,The Dark Tower,60000000,50701325,113461527,104162852,2.736047533333333,Action
715,95,2017,The Dark Tower,60000000,50701325,113461527,104162852,2.736047533333333,Adventure
715,95,2017,The Dark Tower,60000000,50701325,113461527,104162852,2.736047533333333,Fantasy
716,89,2012,ParaNorman,60000000,56003051,108119662,104122713,2.73537855,Adventure
716,89,2012,ParaNorman,60000000,56003051,108119662,104122713,2.73537855,Animation
716,89,2012,ParaNorman,60000000,56003051,108119662,104122713,2.73537855,Comedy
717,29,2011,Rango,135000000,123477607,245724600,234202207,2.734831162962963,Adventure
717,29,2011,Rango,135000000,123477607,245724600,234202207,2.734831162962963,Animation
717,29,2011,Rango,135000000,123477607,245724600,234202207,2.734831162962963,Comedy
720,17,2003,Big Fish,70000000,66432867,123954323,120387190,2.719817,Action
723,94,2014,The Boxtrolls,60000000,50837305,111946251,102783556,2.713059266666667,Adventure
723,94,2014,The Boxtrolls,60000000,50837305,111946251,102783556,2.713059266666667,Animation
723,94,2014,The Boxtrolls,60000000,50837305,111946251,102783556,2.713059266666667,Comedy
727,37,2013,The Secret Life of Walter Mitty,91000000,58236838,187861183,155098021,2.704373857142857,Adventure
727,37,2013,The Secret Life of Walter Mitty,91000000,58236838,187861183,155098021,2.704373857142857,Comedy
727,37,2013,The Secret Life of Walter Mitty,91000000,58236838,187861183,155098021,2.704373857142857,Drama
729,22,2019,Dumbo,170000000,113883318,345004422,288887740,2.6993396470588236,Adventure
729,22,2019,Dumbo,170000000,113883318,345004422,288887740,2.6993396470588236,Family
729,22,2019,Dumbo,170000000,113883318,345004422,288887740,2.6993396470588236,Fantasy
730,72,2013,Pacific Rim,190000000,101802906,411002906,322805812,2.698977957894737,Action
730,72,2013,Pacific Rim,190000000,101802906,411002906,322805812,2.698977957894737,Adventure
730,72,2013,Pacific Rim,190000000,101802906,411002906,322805812,2.698977957894737,Sci-Fi
732,5,2011,Tower Heist,85000000,78046570,150422946,143469516,2.687876658823529,Action
732,5,2011,Tower Heist,85000000,78046570,150422946,143469516,2.687876658823529,Comedy
732,5,2011,Tower Heist,85000000,78046570,150422946,143469516,2.687876658823529,Crime
734,79,2016,Star Trek Beyond,185000000,158848340,335802233,309650573,2.673786881081081,Action
734,79,2016,Star Trek Beyond,185000000,158848340,335802233,309650573,2.673786881081081,Adventure
734,79,2016,Star Trek Beyond,185000000,158848340,335802233,309650573,2.673786881081081,Sci-Fi
736,84,2004,Hellboy,60000000,59623958,99823958,99447916,2.6574652666666667,Action
736,84,2004,Hellboy,60000000,59623958,99823958,99447916,2.6574652666666667,Adventure
736,84,2004,Hellboy,60000000,59623958,99823958,99447916,2.6574652666666667,Fantasy
737,79,2018,Alpha,51000000,35851379,99624873,84476252,2.6563970980392155,Crime
738,95,2014,Edge of Tomorrow,178000000,100206256,370541256,292747512,2.6446489438202248,Action
738,95,2014,Edge of Tomorrow,178000000,100206256,370541256,292747512,2.6446489438202248,Sci-Fi
739,88,2016,The Legend of Tarzan,180000000,126643061,348902025,295545086,2.6419171444444443,Action
739,88,2016,The Legend of Tarzan,180000000,126643061,348902025,295545086,2.6419171444444443,Adventure
739,88,2016,The Legend of Tarzan,180000000,126643061,348902025,295545086,2.6419171444444443,Drama
741,1,2014,Mr. Peabody & Sherman,145000000,111506430,269806430,236312860,2.6297438620689655,Adventure
741,1,2014,Mr. Peabody & Sherman,145000000,111506430,269806430,236312860,2.6297438620689655,Animation
741,1,2014,Mr. Peabody & Sherman,145000000,111506430,269806430,236312860,2.6297438620689655,Comedy
744,63,2005,The Interpreter,90000000,72708161,162753837,145461998,2.616244422222222,Comedy
744,63,2005,The Interpreter,90000000,72708161,162753837,145461998,2.616244422222222,Drama
746,70,2013,The Great Gatsby,190000000,144840419,351040419,305880838,2.609899147368421,Drama
747,19,2010,Unstoppable,95000000,81562942,165720921,152283863,2.6029880315789473,Action
747,19,2010,Unstoppable,95000000,81562942,165720921,152283863,2.6029880315789473,Thriller
748,20,2017,The Lego Ninjago Movie,70000000,59281555,122737201,112018756,2.6002679428571427,Action
748,20,2017,The Lego Ninjago Movie,70000000,59281555,122737201,112018756,2.6002679428571427,Adventure
748,20,2017,The Lego Ninjago Movie,70000000,59281555,122737201,112018756,2.6002679428571427,Animation
753,87,2012,Wrath of the Titans,150000000,83670083,305270083,238940166,2.59293444,Action
753,87,2012,Wrath of the Titans,150000000,83670083,305270083,238940166,2.59293444,Adventure
753,87,2012,Wrath of the Titans,150000000,83670083,305270083,238940166,2.59293444,Fantasy
754,65,2012,Abraham Lincoln: Vampire Hunter,67500000,37519139,137489730,107508869,2.5927239851851853,Action
754,65,2012,Abraham Lincoln: Vampire Hunter,67500000,37519139,137489730,107508869,2.5927239851851853,Fantasy
757,45,2016,War Dogs,50000000,43034523,86234503,79269026,2.58538052,Comedy
757,45,2016,War Dogs,50000000,43034523,86234503,79269026,2.58538052,Crime
757,45,2016,War Dogs,50000000,43034523,86234503,79269026,2.58538052,Drama
766,68,1997,The Saint,90000000,61363304,169400000,140763304,2.564036711111111,Drama
767,99,2017,Geostorm,100000000,33700160,220796009,154496169,2.54496169,Action
767,99,2017,Geostorm,100000000,33700160,220796009,154496169,2.54496169,Sci-Fi
767,99,2017,Geostorm,100000000,33700160,220796009,154496169,2.54496169,Thriller
769,92,2017,The Great Wall,150000000,45157105,334486852,229643957,2.5309597133333335,Action
769,92,2017,The Great Wall,150000000,45157105,334486852,229643957,2.5309597133333335,Adventure
769,92,2017,The Great Wall,150000000,45157105,334486852,229643957,2.5309597133333335,Fantasy
773,96,2014,RoboCop,120000000,58607007,242981799,181588806,2.51324005,Action
773,96,2014,RoboCop,120000000,58607007,242981799,181588806,2.51324005,Crime
773,96,2014,RoboCop,120000000,58607007,242981799,181588806,2.51324005,Sci-Fi
774,65,2017,The Mummy,195000000,80101125,409953905,295055030,2.5131027179487178,Action
774,65,2017,The Mummy,195000000,80101125,409953905,295055030,2.5131027179487178,Adventure
774,65,2017,The Mummy,195000000,80101125,409953905,295055030,2.5131027179487178,Fantasy
776,22,2006,Little Man,64000000,58636047,101636047,96272094,2.50425146875,Comedy
777,6,2018,First Man,60000000,44936545,105203825,90140370,2.5023395,Drama
778,4,2013,Gangster Squad,60000000,46000903,104100903,90101806,2.5016967666666665,Action
778,4,2013,Gangster Squad,60000000,46000903,104100903,90101806,2.5016967666666665,Crime
778,4,2013,Gangster Squad,60000000,46000903,104100903,90101806,2.5016967666666665,Drama
780,96,2014,The Expendables 3,100000000,39322544,209461378,148783922,2.48783922,Action
780,96,2014,The Expendables 3,100000000,39322544,209461378,148783922,2.48783922,Adventure
780,96,2014,The Expendables 3,100000000,39322544,209461378,148783922,2.48783922,Thriller
783,4,2016,Ghostbusters,144000000,128350574,229008658,213359232,2.4816613333333333,Action
783,4,2016,Ghostbusters,144000000,128350574,229008658,213359232,2.4816613333333333,Comedy
783,4,2016,Ghostbusters,144000000,128350574,229008658,213359232,2.4816613333333333,Fantasy
788,59,2010,Marmaduke,50000000,33644788,89895930,73540718,2.47081436,Comedy
788,59,2010,Marmaduke,50000000,33644788,89895930,73540718,2.47081436,Family
790,41,2014,The Judge,50000000,47119388,76119388,73238776,2.46477552,Crime
790,41,2014,The Judge,50000000,47119388,76119388,73238776,2.46477552,Drama
795,13,2010,Gulliver's Travels,112000000,42779261,232017848,162797109,2.4535456160714286,Adventure
795,13,2010,Gulliver's Travels,112000000,42779261,232017848,162797109,2.4535456160714286,Comedy
795,13,2010,Gulliver's Travels,112000000,42779261,232017848,162797109,2.4535456160714286,Family
797,73,2015,The Good Dinosaur,187500000,123087120,333771037,269358157,2.4365768373333334,Adventure
797,73,2015,The Good Dinosaur,187500000,123087120,333771037,269358157,2.4365768373333334,Animation
797,73,2015,The Good Dinosaur,187500000,123087120,333771037,269358157,2.4365768373333334,Comedy
799,32,2016,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000,82051601,245328374,192379975,2.4250368518518517,Action
799,32,2016,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000,82051601,245328374,192379975,2.4250368518518517,Adventure
799,32,2016,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000,82051601,245328374,192379975,2.4250368518518517,Comedy
800,60,1995,Sabrina,58000000,53458319,87100000,82558319,2.423419293103448,Thriller
803,53,2013,After Earth,130000000,60522097,251499665,182021762,2.4001674,Action
803,53,2013,After Earth,130000000,60522097,251499665,182021762,2.4001674,Adventure
803,53,2013,After Earth,130000000,60522097,251499665,182021762,2.4001674,Drama
805,95,1996,Daylight,80000000,32908290,158908290,111816580,2.39770725,Crime
805,95,1996,Daylight,80000000,32908290,158908290,111816580,2.39770725,Thriller
806,84,2018,The Predator,88000000,51024708,159487563,122512271,2.392184897727273,Action
806,84,2018,The Predator,88000000,51024708,159487563,122512271,2.392184897727273,Adventure
806,84,2018,The Predator,88000000,51024708,159487563,122512271,2.392184897727273,Sci-Fi
808,63,2013,The Internship,58000000,44672764,93672764,80345528,2.385267724137931,Comedy
810,16,2014,Exodus: Gods and Kings,140000000,65014513,268314513,193329026,2.380921614285714,Action
810,16,2014,Exodus: Gods and Kings,140000000,65014513,268314513,193329026,2.380921614285714,Adventure
810,16,2014,Exodus: Gods and Kings,140000000,65014513,268314513,193329026,2.380921614285714,Drama
812,2,2007,Shooter,60000000,47003582,95538560,82542142,2.375702366666667,Action
812,2,2007,Shooter,60000000,47003582,95538560,82542142,2.375702366666667,Crime
812,2,2007,Shooter,60000000,47003582,95538560,82542142,2.375702366666667,Drama
813,20,2014,Muppets Most Wanted,55000000,51178893,79312301,75491194,2.3725671636363637,Adventure
813,20,2014,Muppets Most Wanted,55000000,51178893,79312301,75491194,2.3725671636363637,Comedy
813,20,2014,Muppets Most Wanted,55000000,51178893,79312301,75491194,2.3725671636363637,Crime
