,index,Movie,Release Date,ARR,prod_budget_bucket,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,person_id,primary_name,birth_year,death_year,primary_profession
5767,1871,Carrie,2013,2.746984,b3,tt1939659,Carrie,Carrie,2013,100.0,"Drama,Horror",nm0005303,Kimberly Peirce,1967.0,,"director,writer,producer"
5773,1873,Death Wish,2018,1.6191988333333334,b3,tt1137450,Death Wish,Death Wish,2018,107.0,"Action,Crime,Drama",nm0744834,Eli Roth,1972.0,,"producer,actor,writer"
5782,1875,Entourage,2015,1.5479512666666666,b3,tt1674771,Entourage,Entourage,2015,104.0,Comedy,nm0254120,Doug Ellin,1968.0,,"writer,producer,director"
5784,1877,Side Effects,2013,2.224737933333333,b3,tt2053463,Side Effects,Side Effects,2013,106.0,"Crime,Drama,Mystery",nm0001752,Steven Soderbergh,1963.0,,"producer,director,cinematographer"
5786,1878,9,2009,1.6186666333333333,b3,tt5719388,9,9,2016,,Comedy,nm0245040,Jean-Philippe Duval,,,"director,visual_effects,writer"
5787,1878,9,2009,1.6186666333333333,b3,tt5719388,9,9,2016,,Comedy,nm1168135,Ricardo Trogi,1971.0,,"director,actor,writer"
5788,1878,9,2009,1.6186666333333333,b3,tt5719388,9,9,2016,,Comedy,nm1483411,Stéphane E. Roy,1968.0,,"actor,writer,director"
5789,1878,9,2009,1.6186666333333333,b3,tt5719388,9,9,2016,,Comedy,nm1100565,Éric Tessier,,,"director,writer"
5790,1878,9,2009,1.6186666333333333,b3,tt5719388,9,9,2016,,Comedy,nm0681401,Luc Picard,1961.0,,"actor,director,writer"
5791,1878,9,2009,1.6186666333333333,b3,tt5719388,9,9,2016,,Comedy,nm0484307,Micheline Lanctôt,1947.0,,"actress,director,writer"
5792,1878,9,2009,1.6186666333333333,b3,tt5719388,9,9,2016,,Comedy,nm0479745,Marc Labrèche,1960.0,,"actor,director,soundtrack"
5793,1878,9,2009,1.6186666333333333,b3,tt5719388,9,9,2016,,Comedy,nm0134811,Erik Canuel,1961.0,,"director,producer,writer"
5794,1878,9,2009,1.6186666333333333,b3,tt5719388,9,9,2016,,Comedy,nm1496017,Claude Brie,,,"director,writer"
5795,1879,Deliver Us from Evil,2014,2.9318872666666667,b3,tt2377322,Deliver Us from Evil,Deliver Us from Evil,2014,118.0,"Horror,Mystery,Thriller",nm0220600,Scott Derrickson,1966.0,,"writer,director,producer"
5803,1880,Get on Up,2014,1.1113289333333334,b3,tt2473602,Get on Up,Get on Up,2014,139.0,"Biography,Drama,Music",nm0853238,Tate Taylor,1969.0,,"actor,producer,director"
5809,1882,The Five-Year Engagement,2012,2.0541273,b3,tt1195478,The Five-Year Engagement,The Five-Year Engagement,2012,124.0,"Comedy,Romance",nm0831557,Nicholas Stoller,1976.0,,"producer,writer,director"
5813,1884,Winnie the Pooh,2011,1.6715202333333334,b3,tt1449283,Winnie the Pooh,Winnie the Pooh,2011,63.0,"Adventure,Animation,Comedy",nm0027459,Stephen J. Anderson,1970.0,,"director,animation_department,actor"
5814,1884,Winnie the Pooh,2011,1.6715202333333334,b3,tt1449283,Winnie the Pooh,Winnie the Pooh,2011,63.0,"Adventure,Animation,Comedy",nm2320658,Don Hall,1969.0,,"writer,animation_department,director"
5853,1887,White Boy Rick,2018,0.8649327666666666,b3,tt4537896,White Boy Rick,White Boy Rick,2018,111.0,"Crime,Drama",nm1312919,Yann Demange,1977.0,,"director,producer,writer"
5859,1888,Virtuosity,1995,0.7999408666666666,b3,tt3687104,Virtuosity,Virtuosity,2014,87.0,"Biography,Documentary,Music",nm0929349,Christopher Wilkinson,1950.0,,"writer,producer,assistant_director"
5861,1890,Sanctum,2011,3.631903266666667,b3,tt0881320,Sanctum,Sanctum,2011,108.0,"Adventure,Drama,Thriller",nm0340958,Alister Grierson,,,"director,writer,editor"
5867,1892,Ballerina,2017,3.2297609666666665,b3,tt2560702,Ballerina,Ballerina,2012,50.0,"Biography,Documentary",nm5416387,Maja Friis,,,"director,writer,editor"
5869,1894,The Next Three Days,2010,2.241863866666667,b3,tt1458175,The Next Three Days,The Next Three Days,2010,133.0,"Action,Crime,Drama",nm0353673,Paul Haggis,1953.0,,"writer,producer,miscellaneous"
5878,1895,Proud Mary,2018,0.7236513000000001,b3,tt6421110,Proud Mary,Proud Mary,2018,89.0,"Action,Crime,Drama",nm0619836,Babak Najafi,1975.0,,"director,writer,editor"
5887,1898,Runner Runner,2013,2.0170893333333333,b3,tt2364841,Runner Runner,Runner Runner,2013,88.0,"Crime,Thriller",nm1026778,Brad Furman,,,"director,producer,writer"
5891,1900,Baahubali 2: The Conclusion,2017,8.783430466666667,b3,tt4849438,Baahubali 2: The Conclusion,Baahubali 2: The Conclusion,2017,167.0,"Action,Drama",nm1442514,S.S. Rajamouli,,,"writer,producer,director"
5905,1903,Fright Night,2011,1.3506883,b3,tt1438176,Fright Night,Fright Night,2011,106.0,"Comedy,Horror",nm0318916,Craig Gillespie,1967.0,,"director,producer"
5909,1905,Steve Jobs,2015,1.1859669,b3,tt2080374,Steve Jobs,Steve Jobs,2015,122.0,"Biography,Drama",nm0000965,Danny Boyle,1956.0,,"director,producer,writer"
5913,1912,The Cave,2005,0.9049330333333332,b3,tt7319268,The Cave,The Cave,2017,15.0,"Adventure,Animation,Documentary",nm3614633,Qi Zhao,,,"producer,director,writer"
5915,1913,Godsend,2004,0.5636902666666667,b3,tt2492700,Godsend,Sin-ui seon-mul,2013,107.0,Drama,nm4553397,Moon Si-Hyun,,,"assistant_director,director,writer"
5916,1916,The New World,2005,0.8728133333333333,b3,tt2080410,The New World,Uus Maailm,2011,88.0,Documentary,nm3658809,Jaan Tootsen,,,"director,writer,cinematographer"
5918,1918,The Last Stand,2013,1.6110252333333333,b3,tt1549920,The Last Stand,The Last Stand,2013,107.0,"Action,Thriller",nm0453518,Jee-woon Kim,1964.0,,"director,writer,producer"
5920,1922,Dead Man Down,2013,0.6533324666666667,b3,tt2101341,Dead Man Down,Dead Man Down,2013,118.0,"Action,Crime,Drama",nm0649117,Niels Arden Oplev,1961.0,,"director,producer,writer"
5923,1926,The Lost City of Z,2017,0.5707274333333333,b3,tt1212428,The Lost City of Z,The Lost City of Z,2016,141.0,"Adventure,Biography,Drama",nm0336695,James Gray,1969.0,,"director,writer,producer"
5929,1928,The Space Between Us,2017,0.5493801666666667,b3,tt3922818,The Space Between Us,The Space Between Us,2017,120.0,"Adventure,Drama,Romance",nm0155093,Peter Chelsom,1956.0,,"actor,director,writer"
5938,1930,Barney's Version,2011,0.2948525,b3,tt1423894,Barney's Version,Barney's Version,2010,134.0,"Comedy,Drama",nm0003557,Richard J. Lewis,,,"producer,director,actor"
5942,1931,Trapped,2002,0.2305623,b3,tt2213726,Trapped,Trapped,2011,,Drama,nm4035440,Kaya Purohit,,,"producer,director,writer"
5944,1932,Kin,2018,0.3365607,b3,tt2233624,Kin,Kin,2012,45.0,"Drama,Music",nm3939072,Rachel Lambert,,,"director,actress,writer"
5946,1933,Stronger,2017,0.2928917333333333,b3,tt3881784,Stronger,Stronger,2017,119.0,"Biography,Drama",nm0337773,David Gordon Green,1975.0,,"producer,director,writer"
5952,1934,Gloria,1999,0.1655831,b3,tt2425486,Gloria,Gloria,2013,110.0,"Comedy,Drama,Romance",nm0133326,Sebastián Lelio,1974.0,,"director,writer,editor"
5958,1936,The Merchant of Venice,2004,0.6255195,b3,tt4519438,The Merchant of Venice,The Merchant of Venice,2015,,Drama,nm3424386,David Serero,,,"actor,director,producer"
5960,1941,Shaft,2019,0.02,b3,tt4463894,Shaft,Shaft,2019,,"Action,Comedy,Crime",nm1103162,Tim Story,1970.0,,"producer,director,actor"
5969,1942,Machine Gun Preacher,2011,0.12406626666666665,b3,tt1586752,Machine Gun Preacher,Machine Gun Preacher,2011,129.0,"Action,Biography,Crime",nm0286975,Marc Forster,1969.0,,"producer,director,writer"
5972,1943,Bilal: A New Breed of Hero,2018,0.021619966666666667,b3,tt3576728,Bilal: A New Breed of Hero,Bilal: A New Breed of Hero,2015,105.0,"Action,Adventure,Animation",nm6735778,Khurram H. Alavi,,,"director,writer,visual_effects"
5973,1943,Bilal: A New Breed of Hero,2018,0.021619966666666667,b3,tt3576728,Bilal: A New Breed of Hero,Bilal: A New Breed of Hero,2015,105.0,"Action,Adventure,Animation",nm6336449,Ayman Jamal,,,"producer,director,writer"
5992,1948,Wild Card,2015,0.14385963333333332,b3,tt2231253,Wild Card,Wild Card,2015,92.0,"Action,Crime,Drama",nm0922346,Simon West,1961.0,,"producer,director,actor"
5995,1949,United Passions,2015,0.0056277333333333325,b3,tt2814362,United Passions,United Passions,2014,110.0,"Drama,History,Sport",nm0041474,Frédéric Auburtin,1962.0,,"assistant_director,director,actor"
5997,1951,Grace of Monaco,2015,0.8399963666666667,b3,tt2095649,Grace of Monaco,Grace of Monaco,2014,103.0,"Biography,Drama,Romance",nm0196860,Olivier Dahan,1967.0,,"director,writer,producer"
6000,1956,Collide,2017,0.18721568493150684,b3,tt1230120,Collide,Collide,2010,,Action,nm2408461,June Daguiso,,,"actor,director,producer"
6001,1956,Collide,2017,0.18721568493150684,b3,tt1230120,Collide,Collide,2010,,Action,nm2698026,Al Ghanekar,,,"actor,cinematographer,editor"
6002,1957,Pitch Perfect 2,2015,9.918119586206897,b3,tt2848292,Pitch Perfect 2,Pitch Perfect 2,2015,115.0,"Comedy,Music",nm0006969,Elizabeth Banks,1974.0,,"actress,producer,director"
6004,1959,Night School,2018,3.5520273103448274,b3,tt5599520,Night School,Night School,2016,85.0,Documentary,nm3829351,Andrew Cohn,,,"director,producer,editor"
6005,1960,The Boss,2016,2.7121450689655173,b3,tt2702724,The Boss,The Boss,2016,99.0,Comedy,nm1229520,Ben Falcone,1973.0,,"actor,producer,soundtrack"
6008,1964,Logan Lucky,2017,1.5263541724137932,b3,tt5439796,Logan Lucky,Logan Lucky,2017,118.0,"Comedy,Crime,Drama",nm0001752,Steven Soderbergh,1963.0,,"producer,director,cinematographer"
6011,1965,Florence Foster Jenkins,2016,1.9310461724137933,b3,tt4136084,Florence Foster Jenkins,Florence Foster Jenkins,2016,111.0,"Biography,Comedy,Drama",nm0001241,Stephen Frears,1941.0,,"director,producer,actor"
6014,1972,Unhinged,2019,0.0,b3,tt3206146,Unhinged,Unhinged,2014,,Thriller,nm5370022,Jeff Stenzel,1982.0,,"producer,actor,director"
6016,1975,Aladdin,1992,18.001793535714285,b3,tt6139732,Aladdin,Aladdin,2019,128.0,"Adventure,Comedy,Family",nm0005363,Guy Ritchie,1968.0,,"director,producer,writer"
6020,1976,Straight Outta Compton,2015,7.22082075,b3,tt1398426,Straight Outta Compton,Straight Outta Compton,2015,147.0,"Biography,Drama,History",nm0336620,F. Gary Gray,1969.0,,"director,actor,producer"
6028,1977,Girls Trip,2017,5.0316554642857145,b3,tt3564472,Girls Trip,Girls Trip,2017,122.0,"Comedy,Drama",nm0002700,Malcolm D. Lee,1970.0,,"director,producer,writer"
6034,1980,A Bad Moms Christmas,2017,4.561091071428573,b3,tt6359956,A Bad Moms Christmas,A Bad Moms Christmas,2017,104.0,"Adventure,Comedy",nm0524190,Jon Lucas,,,"writer,producer,director"
6035,1980,A Bad Moms Christmas,2017,4.561091071428573,b3,tt6359956,A Bad Moms Christmas,A Bad Moms Christmas,2017,104.0,"Adventure,Comedy",nm0601859,Scott Moore,,,"writer,producer,director"
6042,1981,Safe Haven,2013,3.358962535714286,b3,tt1702439,Safe Haven,Safe Haven,2013,115.0,"Drama,Romance,Thriller",nm0002120,Lasse Hallström,1946.0,,"director,writer,cinematographer"
6051,1982,The Big Short,2015,4.755812571428573,b3,tt1596363,The Big Short,The Big Short,2015,130.0,"Biography,Comedy,Drama",nm0570912,Adam McKay,1968.0,,"producer,writer,director"
6060,1983,Role Models,2008,3.3750294999999997,b3,tt2914200,Role Models,Role Models,2014,6.0,Documentary,nm5581450,Salome Oggenfuss,,,"director,cinematographer,casting_department"
6061,1984,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,3.6206888214285713,b3,tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,81.0,"Comedy,Family",nm0037708,Miguel Arteta,1965.0,,"director,producer,miscellaneous"
6063,1985,Miracle,2004,2.3026680357142864,b3,tt10109982,Miracle,Miracle,2019,,Thriller,nm10585937,Rudrapatla Venugopal,,,director
6064,1986,Last Vegas,2013,4.032648821428571,b3,tt1204975,Last Vegas,Last Vegas,2013,105.0,"Comedy,Drama",nm0005509,Jon Turteltaub,1963.0,,"producer,director,writer"
6066,1989,Tag,2018,2.750935214285714,b3,tt1967669,Tag,Tag,2015,91.0,Drama,nm1290481,Danny Roth,,,"producer,casting_director,casting_department"
6068,1991,Identity,2003,2.935131535714285,b3,tt6149830,Identity,Identity,2015,75.0,Drama,nm8510986,Behrouz Sebt Rasoul,,,director
6069,1992,Serendipity,2001,2.7670463214285714,b3,tt8259618,Serendipity,Serendipity,2018,107.0,Drama,nm9103074,Indra Gunawan,,,director
6070,1993,Kick-Ass,2010,3.4832547857142857,b3,tt1250777,Kick-Ass,Kick-Ass,2010,117.0,"Action,Comedy",nm0891216,Matthew Vaughn,1971.0,,"producer,writer,director"
6078,1999,30 Minutes or Less,2011,1.4630969999999999,b3,tt1622547,30 Minutes or Less,30 Minutes or Less,2011,83.0,"Action,Comedy,Crime",nm0281508,Ruben Fleischer,1974.0,,"producer,writer,director"
6084,2002,3 Days to Kill,2014,1.391425,b3,tt2172934,3 Days to Kill,3 Days to Kill,2014,117.0,"Action,Drama,Thriller",nm0629334,McG,1968.0,,"producer,miscellaneous,director"
6090,2003,Kick-Ass 2,2013,2.254639607142857,b3,tt1650554,Kick-Ass 2,Kick-Ass 2,2013,103.0,"Action,Comedy,Crime",nm0905592,Jeff Wadlow,1976.0,,"producer,writer,director"
6099,2005,A Walk Among the Tombstones,2014,2.2181638214285715,b3,tt0365907,A Walk Among the Tombstones,A Walk Among the Tombstones,2014,114.0,"Action,Crime,Drama",nm0291082,Scott Frank,1960.0,,"writer,producer,director"
6105,2006,The Spy Next Door,2010,1.6697449285714283,b3,tt1273678,The Spy Next Door,The Spy Next Door,2010,94.0,"Action,Comedy,Family",nm0505152,Brian Levant,1952.0,,"producer,writer,director"
6111,2007,Brick Mansions,2014,2.6221865714285717,b3,tt1430612,Brick Mansions,Brick Mansions,2014,90.0,"Action,Crime",nm0216214,Camille Delamarre,1979.0,,"editor,director,assistant_director"
6117,2008,Just My Luck,2006,1.36285375,b3,tt6040918,Just My Luck,Just My Luck,2015,,Comedy,nm3424060,Bill Hass,,,"producer,cinematographer,actor"
6118,2010,American Ultra,2015,1.0819652857142856,b3,tt3316948,American Ultra,American Ultra,2015,96.0,"Action,Comedy,Sci-Fi",nm1294036,Nima Nourizadeh,1977.0,,"director,editor"
6120,2012,Pride and Prejudice and Zombies,2016,0.594225,b3,tt1374989,Pride and Prejudice and Zombies,Pride and Prejudice and Zombies,2016,108.0,"Action,Comedy,Horror",nm0824882,Burr Steers,1965.0,,"director,actor,writer"
6129,2023,Joyful Noise,2012,1.1330150545454545,b3,tt1710396,Joyful Noise,Joyful Noise,2012,118.0,"Comedy,Drama,Music",nm0333804,Todd Graff,1959.0,,"actor,writer,producer"
6131,2026,Anonymous,2011,0.5751094181818182,b3,tt1521197,Anonymous,Anonymous,2011,130.0,"Drama,Thriller",nm0000386,Roland Emmerich,1955.0,,"writer,producer,director"
6133,2027,Limitless,2011,5.761663666666666,b3,tt1219289,Limitless,Limitless,2011,105.0,"Mystery,Sci-Fi,Thriller",nm1139726,Neil Burger,1963.0,,"director,writer,producer"
6135,2033,Money Monster,2016,3.4617072222222216,b3,tt2241351,Money Monster,Money Monster,2016,98.0,"Crime,Drama,Thriller",nm0000149,Jodie Foster,1962.0,,"actress,director,producer"
6144,2046,Flawless,1999,0.16612907407407407,b3,tt8653840,Flawless,Haneshef,2018,97.0,Drama,nm2321422,Sharon Maymon,1973.0,,"writer,editorial_department,director"
6145,2046,Flawless,1999,0.16612907407407407,b3,tt8653840,Flawless,Haneshef,2018,97.0,Drama,nm2318954,Tal Granit,,,"editorial_department,writer,director"
6148,2048,What Just Happened,2008,0.08933788888888887,b3,tt9201248,What Just Happened,What Just Happened,2018,96.0,Comedy,nm5150818,Charles Uwagbai,,,"director,producer,editor"
6150,2060,Red Eye,2005,3.7179417692307686,b3,tt4828330,Red Eye,Red Eye,2017,73.0,Horror,nm7370305,Tristan Clay,,,"director,writer,editor"
6152,2062,Pain & Gain,2013,3.1259727307692313,b3,tt1980209,Pain & Gain,Pain & Gain,2013,129.0,"Action,Comedy,Crime",nm0000881,Michael Bay,1965.0,,"producer,director,actor"
6161,2066,Legion,2010,2.6018297692307693,b3,tt1038686,Legion,Legion,2010,100.0,"Action,Fantasy,Horror",nm0829820,Scott Stewart,,,"producer,writer,visual_effects"
6165,2067,Lawless,2012,2.0920648846153846,b3,tt1212450,Lawless,Lawless,2012,116.0,"Crime,Drama",nm0384825,John Hillcoat,1961.0,,"director,writer,producer"
6169,2069,Brothers,2009,1.7324565384615385,b3,tt10465764,Brothers,Brothers,2019,73.0,Documentary,nm10755860,Michael Norton,,,director
6170,2069,Brothers,2009,1.7324565384615385,b3,tt10465764,Brothers,Brothers,2019,73.0,Documentary,nm10755861,Reginald Groff,,,"director,cinematographer,producer"
6171,2070,The Best of Me,2014,1.5792083846153846,b3,tt1972779,The Best of Me,The Best of Me,2014,118.0,"Drama,Romance",nm0001355,Michael Hoffman,1956.0,,"director,writer,producer"
6177,2072,Original Sin,2001,0.6354388461538462,b3,tt6404166,Original Sin,Original Sin,2018,75.0,Comedy,nm5024288,Jean Lee,,,"writer,director,producer"
6179,2073,The Raven,2012,1.1769923461538458,b3,tt1486192,The Raven,The Raven,2012,110.0,"Crime,Mystery,Thriller",nm0574625,James McTeigue,,,"assistant_director,director,art_department"
6183,2078,The Fifth Estate,2013,0.2366989230769231,b3,tt1837703,The Fifth Estate,The Fifth Estate,2013,128.0,"Biography,Drama,Thriller",nm0174374,Bill Condon,1955.0,,"director,writer,producer"
6195,2080,Blood Ties,2014,0.11245996153846154,b3,tt1679620,Blood Ties,Magkakapatid,2010,87.0,Drama,nm3961281,Kim Homer Garcia,,,"miscellaneous,editorial_department,production_manager"
6196,2082,Viy,2015,1.3171834615384614,b3,tt1224378,Viy,Viy,2014,127.0,"Adventure,Fantasy,Mystery",nm1897071,Oleg Stepchenko,1964.0,,"producer,director,writer"
6200,2083,Accidental Love,2015,0.005209076923076923,b3,tt1137470,Accidental Love,Accidental Love,2015,100.0,"Comedy,Romance",nm0751102,David O. Russell,1958.0,,"producer,director,writer"
6206,2084,The Face of an Angel,2015,0.0,b3,tt2967008,The Face of an Angel,The Face of an Angel,2014,101.0,"Crime,Drama",nm0935863,Michael Winterbottom,1961.0,,"director,producer,writer"
6210,2090,The Help,2011,8.52480016,b3,tt1454029,The Help,The Help,2011,146.0,Drama,nm0853238,Tate Taylor,1969.0,,"actor,producer,director"
6212,2091,Hidden Figures,2016,9.27086864,b3,tt4846340,Hidden Figures,Hidden Figures,2016,127.0,"Biography,Drama,History",nm0577647,Theodore Melfi,1970.0,,"producer,director,writer"
6218,2094,Ride Along,2014,6.1493519999999995,b3,tt1408253,Ride Along,Ride Along,2014,99.0,"Action,Comedy,Crime",nm1103162,Tim Story,1970.0,,"producer,director,actor"
6230,2095,The Bodyguard,1992,16.43596156,b3,tt8332280,The Bodyguard,The Bodyguard,2018,99.0,Drama,nm9284390,Chris Eneaji Eneng,,,"director,writer"
6231,2104,Dear John,2010,5.68134036,b3,tt0989757,Dear John,Dear John,2010,108.0,"Drama,Romance,War",nm0002120,Lasse Hallström,1946.0,,"director,writer,cinematographer"
6235,2106,Parental Guidance,2012,4.83329532,b3,tt1047540,Parental Guidance,Parental Guidance,2012,105.0,"Comedy,Family",nm0275698,Andy Fickman,,,"producer,director,actor"
6237,2109,Chocolat,2000,6.10001372,b3,tt4400038,Chocolat,Chocolat,2016,119.0,"Biography,Drama",nm0954704,Roschdy Zem,1965.0,,"actor,director,writer"
6245,2110,No Strings Attached,2011,5.96912312,b3,tt1411238,No Strings Attached,No Strings Attached,2011,108.0,"Comedy,Romance",nm0718645,Ivan Reitman,1946.0,,"producer,miscellaneous,director"
6249,2111,Contraband,2012,3.9362741999999997,b3,tt1524137,Contraband,Contraband,2012,109.0,"Action,Crime,Drama",nm0466349,Baltasar Kormákur,1966.0,,"producer,director,writer"
6258,2113,The Lucky One,2012,3.86535332,b3,tt1327194,The Lucky One,The Lucky One,2012,101.0,"Drama,Romance",nm0382956,Scott Hicks,1953.0,,"director,writer,assistant_director"
6262,2118,Madea's Big Happy Family,2011,2.16643272,b3,tt1787759,Madea's Big Happy Family,Madea's Big Happy Family,2011,106.0,"Comedy,Drama",nm1347153,Tyler Perry,1969.0,,"writer,director,producer"
6264,2121,The Grey,2012,3.24996704,b3,tt1601913,The Grey,The Grey,2011,117.0,"Action,Adventure,Drama",nm0138620,Joe Carnahan,1969.0,,"producer,writer,director"
6270,2122,Hide and Seek,2005,4.94786964,b3,tt3155654,Hide and Seek,Sum-bakk-og-jil,2013,107.0,"Action,Horror,Mystery",nm5913711,Jung Huh,,,"director,writer"
6272,2126,The Giver,2014,2.6616082000000003,b3,tt0435651,The Giver,The Giver,2014,97.0,"Drama,Romance,Sci-Fi",nm0637518,Phillip Noyce,1950.0,,"producer,director,writer"
6278,2128,The Night Before,2015,2.09709384,b3,tt3530002,The Night Before,The Night Before,2015,101.0,"Adventure,Comedy,Fantasy",nm1349522,Jonathan Levine,,,"writer,director,producer"
