index,Id,Release Date,Movie,Production Budget,Domestic Gross,Worldwide Gross,Profitability,ARR,Movie Id,Genres,prod_budget_bucket
4179,67,2015,Chain of Command,4000000,0,0,-4000000,0.0,tt4340720,Thriller,b1
4184,79,2010,Four Lions,3750000,310007,2436111,-1313889,0.6496296,tt1341167,Comedy,b1
4184,79,2010,Four Lions,3750000,310007,2436111,-1313889,0.6496296,tt1341167,Crime,b1
4184,79,2010,Four Lions,3750000,310007,2436111,-1313889,0.6496296,tt1341167,Drama,b1
4187,84,2006,Unknown,3700000,26403,3355048,-344952,0.9067697297297297,tt1401152,Action,b1
4187,84,2006,Unknown,3700000,26403,3355048,-344952,0.9067697297297297,tt1401152,Mystery,b1
4187,84,2006,Unknown,3700000,26403,3355048,-344952,0.9067697297297297,tt1401152,Thriller,b1
4191,91,2018,Truth or Dare,3500000,41411015,95127344,91627344,27.179241142857144,tt2125681,Horror,b1
4191,91,2018,Truth or Dare,3500000,41411015,95127344,91627344,27.179241142857144,tt2125681,Romance,b1
4191,91,2018,Truth or Dare,3500000,41411015,95127344,91627344,27.179241142857144,tt2125681,Thriller,b1
4194,94,2016,The Witch,3500000,25138705,40454520,36954520,11.558434285714286,tt4263482,Horror,b1
4194,94,2016,The Witch,3500000,25138705,40454520,36954520,11.558434285714286,tt4263482,Mystery,b1
4195,95,2018,Winchester,3500000,25091816,44378040,40878040,12.67944,tt1072748,Drama,b1
4197,97,2013,Dark Skies,3500000,17418667,27704111,24204111,7.9154602857142855,tt2387433,Horror,b1
4197,97,2013,Dark Skies,3500000,17418667,27704111,24204111,7.9154602857142855,tt2387433,Sci-Fi,b1
4197,97,2013,Dark Skies,3500000,17418667,27704111,24204111,7.9154602857142855,tt2387433,Thriller,b1
4198,98,2018,Forever My Girl,3500000,16376066,16376066,12876066,4.678876,tt4103724,Drama,b1
4198,98,2018,Forever My Girl,3500000,16376066,16376066,12876066,4.678876,tt4103724,Romance,b1
4200,5,1996,She's the One,3500000,9482579,13795053,10295053,3.941443714285714,tt3264438,Drama,b1
4200,5,1996,She's the One,3500000,9482579,13795053,10295053,3.941443714285714,tt3264438,Romance,b1
4203,11,2018,First Reformed,3500000,3448256,3874772,374772,1.1070777142857142,tt6053438,Drama,b1
4203,11,2018,First Reformed,3500000,3448256,3874772,374772,1.1070777142857142,tt6053438,Mystery,b1
4203,11,2018,First Reformed,3500000,3448256,3874772,374772,1.1070777142857142,tt6053438,Thriller,b1
4205,13,2016,Believe,3500000,890303,890303,-2609697,0.2543722857142857,tt10118052,Documentary,b1
4207,15,2016,American Honey,3500000,663247,2611750,-888250,0.7462142857142857,tt3721936,Drama,b1
4207,15,2016,American Honey,3500000,663247,2611750,-888250,0.7462142857142857,tt3721936,Romance,b1
4208,16,2016,The Bronze,3500000,615816,615816,-2884184,0.17594742857142856,tt3859304,Comedy,b1
4208,16,2016,The Bronze,3500000,615816,615816,-2884184,0.17594742857142856,tt3859304,Drama,b1
4211,19,2016,The Masked Saint,3500000,182695,182695,-3317305,0.05219857142857143,tt3103166,Action,b1
4211,19,2016,The Masked Saint,3500000,182695,182695,-3317305,0.05219857142857143,tt3103166,Crime,b1
4214,22,2016,Time to Choose,3500000,29233,29233,-3470767,0.008352285714285715,tt5001130,Documentary,b1
4217,25,2011,The Kick,3500000,0,40622,-3459378,0.011606285714285715,tt2020110,Action,b1
4219,27,2006,The Secret,3500000,0,0,-3500000,0.0,tt3596332,Documentary,b1
4224,32,2015,Dawn Patrol,3500000,0,0,-3500000,0.0,tt2073661,Drama,b1
4224,32,2015,Dawn Patrol,3500000,0,0,-3500000,0.0,tt2073661,Thriller,b1
4226,34,2015,Lords of London,3440000,0,0,-3440000,0.0,tt1800337,Crime,b1
4226,34,2015,Lords of London,3440000,0,0,-3440000,0.0,tt1800337,Mystery,b1
4226,34,2015,Lords of London,3440000,0,0,-3440000,0.0,tt1800337,Thriller,b1
4228,37,2011,Margin Call,3400000,5353586,20433227,17033227,6.009772647058823,tt1615147,Drama,b1
4228,37,2011,Margin Call,3400000,5353586,20433227,17033227,6.009772647058823,tt1615147,Thriller,b1
4229,38,2008,Choke,3400000,2926565,4124277,724277,1.2130226470588235,tt1893211,Action,b1
4229,38,2008,Choke,3400000,2926565,4124277,724277,1.2130226470588235,tt1893211,Drama,b1
4229,38,2008,Choke,3400000,2926565,4124277,724277,1.2130226470588235,tt1893211,Romance,b1
4231,40,2008,August,3400000,12636,12636,-3387364,0.003716470588235294,tt1753460,Drama,b1
4231,40,2008,August,3400000,12636,12636,-3387364,0.003716470588235294,tt1753460,Romance,b1
4233,43,2014,Whiplash,3300000,13092006,38969037,35669037,11.80879909090909,tt2582802,Drama,b1
4234,44,2007,Bella,3300000,8093373,12405473,9105473,3.7592342424242426,tt4133310,Drama,b1
4238,48,2015,The Opposite Sex,3300000,0,50206,-3249794,0.015213939393939394,tt2796678,Comedy,b1
4241,54,2018,Sorry to Bother You,3200000,17493096,18285560,15085560,5.7142375,tt5688932,Comedy,b1
4241,54,2018,Sorry to Bother You,3200000,17493096,18285560,15085560,5.7142375,tt5688932,Sci-Fi,b1
4243,57,2011,Beginners,3200000,5790894,14314407,11114407,4.4732521875,tt1532503,Comedy,b1
4243,57,2011,Beginners,3200000,5790894,14314407,11114407,4.4732521875,tt1532503,Drama,b1
4243,57,2011,Beginners,3200000,5790894,14314407,11114407,4.4732521875,tt1532503,Romance,b1
4244,58,2016,The Meddler,3200000,4267219,5526942,2326942,1.727169375,tt4501454,Comedy,b1
4244,58,2016,The Meddler,3200000,4267219,5526942,2326942,1.727169375,tt4501454,Drama,b1
4244,58,2016,The Meddler,3200000,4267219,5526942,2326942,1.727169375,tt4501454,Romance,b1
4245,59,2009,Adam,3200000,2283291,2834485,-365515,0.8857765625,tt10199664,Drama,b1
4246,60,2006,Feast,3200000,56131,690872,-2509128,0.2158975,tt4282670,Horror,b1
4248,63,2013,Antiviral,3100000,0,123407,-2976593,0.039808709677419354,tt2099556,Horror,b1
4248,63,2013,Antiviral,3100000,0,123407,-2976593,0.039808709677419354,tt2099556,Sci-Fi,b1
4248,63,2013,Antiviral,3100000,0,123407,-2976593,0.039808709677419354,tt2099556,Thriller,b1
4249,65,2010,Paranormal Activity 2,3000000,84752907,177512032,174512032,59.17067733333333,tt1536044,Horror,b1
4250,66,2015,War Room,3000000,67790117,73975239,70975239,24.658413,tt3832914,Drama,b1
4251,67,2013,The Purge,3000000,64473115,91266581,88266581,30.422193666666665,tt2184339,Horror,b1
4251,67,2013,The Purge,3000000,64473115,91266581,88266581,30.422193666666665,tt2184339,Thriller,b1
4252,69,2012,Sinister,3000000,48086903,87727807,84727807,29.242602333333334,tt1922777,Horror,b1
4252,69,2012,Sinister,3000000,48086903,87727807,84727807,29.242602333333334,tt1922777,Mystery,b1
4252,69,2012,Sinister,3000000,48086903,87727807,84727807,29.242602333333334,tt1922777,Thriller,b1
4260,89,2018,Upgrade,3000000,11977130,16553285,13553285,5.517761666666667,tt6499752,Action,b1
4260,89,2018,Upgrade,3000000,11977130,16553285,13553285,5.517761666666667,tt6499752,Sci-Fi,b1
4260,89,2018,Upgrade,3000000,11977130,16553285,13553285,5.517761666666667,tt6499752,Thriller,b1
4266,99,2013,Before Midnight,3000000,8110621,23251930,20251930,7.7506433333333336,tt2209418,Drama,b1
4266,99,2013,Before Midnight,3000000,8110621,23251930,20251930,7.7506433333333336,tt2209418,Romance,b1
4267,1,2009,The Collector,3000000,7712114,10473836,7473836,3.4912786666666666,tt2879218,Action,b1
4267,1,2009,The Collector,3000000,7712114,10473836,7473836,3.4912786666666666,tt2879218,Comedy,b1
4268,3,2017,Let There Be Light,3000000,7233471,7241309,4241309,2.4137696666666666,tt2774034,Documentary,b1
4272,8,2006,Water,3000000,5529144,11322573,8322573,3.774191,tt2378581,Crime,b1
4272,8,2006,Water,3000000,5529144,11322573,8322573,3.774191,tt2378581,Thriller,b1
4274,10,2016,Swiss Army Man,3000000,4210454,5837111,2837111,1.9457036666666667,tt4034354,Comedy,b1
4274,10,2016,Swiss Army Man,3000000,4210454,5837111,2837111,1.9457036666666667,tt4034354,Drama,b1
4277,13,1997,Kama Sutra,3000000,4109095,4109095,1109095,1.3696983333333332,tt4327966,Romance,b1
4278,14,2013,Frances Ha,3000000,4067398,11262769,8262769,3.754256333333333,tt2347569,Comedy,b1
4278,14,2013,Frances Ha,3000000,4067398,11262769,8262769,3.754256333333333,tt2347569,Drama,b1
4278,14,2013,Frances Ha,3000000,4067398,11262769,8262769,3.754256333333333,tt2347569,Romance,b1
4279,15,2010,Please Give,3000000,4033574,4570178,1570178,1.5233926666666666,tt0878835,Comedy,b1
4279,15,2010,Please Give,3000000,4033574,4570178,1570178,1.5233926666666666,tt0878835,Drama,b1
4283,21,2016,Compadres,3000000,3127773,7445044,4445044,2.4816813333333334,tt3367294,Action,b1
4283,21,2016,Compadres,3000000,3127773,7445044,4445044,2.4816813333333334,tt3367294,Comedy,b1
4283,21,2016,Compadres,3000000,3127773,7445044,4445044,2.4816813333333334,tt3367294,Crime,b1
4287,25,2010,Letters to God,3000000,2848587,3237452,237452,1.0791506666666666,tt1462054,Drama,b1
4288,26,1998,Happiness,3000000,2746453,5746453,2746453,1.9154843333333333,tt3458776,Documentary,b1
4288,26,1998,Happiness,3000000,2746453,5746453,2746453,1.9154843333333333,tt3458776,Drama,b1
4290,28,2014,Tusk,3000000,1821983,1887554,-1112446,0.6291846666666666,tt3099498,Comedy,b1
4290,28,2014,Tusk,3000000,1821983,1887554,-1112446,0.6291846666666666,tt3099498,Drama,b1
4290,28,2014,Tusk,3000000,1821983,1887554,-1112446,0.6291846666666666,tt3099498,Horror,b1
4291,29,2017,The Wall,3000000,1803064,4495262,1495262,1.4984206666666666,tt1455256,Documentary,b1
4293,31,2012,Damsels in Distress,3000000,1007535,1324299,-1675701,0.441433,tt1667307,Comedy,b1
4293,31,2012,Damsels in Distress,3000000,1007535,1324299,-1675701,0.441433,tt1667307,Drama,b1
4293,31,2012,Damsels in Distress,3000000,1007535,1324299,-1675701,0.441433,tt1667307,Romance,b1
4294,32,2005,Oldboy,3000000,707391,6239723,3239723,2.0799076666666667,tt1321511,Action,b1
4294,32,2005,Oldboy,3000000,707391,6239723,3239723,2.0799076666666667,tt1321511,Drama,b1
4294,32,2005,Oldboy,3000000,707391,6239723,3239723,2.0799076666666667,tt1321511,Mystery,b1
4295,33,2011,Hobo with a Shotgun,3000000,703372,834953,-2165047,0.2783176666666667,tt1640459,Action,b1
4295,33,2011,Hobo with a Shotgun,3000000,703372,834953,-2165047,0.2783176666666667,tt1640459,Comedy,b1
4295,33,2011,Hobo with a Shotgun,3000000,703372,834953,-2165047,0.2783176666666667,tt1640459,Horror,b1
4296,34,2015,The D Train,3000000,669688,772366,-2227634,0.2574553333333333,tt2690138,Comedy,b1
4296,34,2015,The D Train,3000000,669688,772366,-2227634,0.2574553333333333,tt2690138,Drama,b1
4297,35,2012,Bachelorette,3000000,446770,12577401,9577401,4.192467,tt1920849,Comedy,b1
4297,35,2012,Bachelorette,3000000,446770,12577401,9577401,4.192467,tt1920849,Romance,b1
4300,38,2011,Creature,3000000,331000,331000,-2669000,0.11033333333333334,tt1686018,Horror,b1
4301,39,2016,The Bounce Back,3000000,321910,421404,-2578596,0.140468,tt3253232,Comedy,b1
4301,39,2016,The Bounce Back,3000000,321910,421404,-2578596,0.140468,tt3253232,Romance,b1
4302,40,1996,Freeway,3000000,295493,295493,-2704507,0.09849766666666666,tt2076384,Drama,b1
4306,44,2012,Tim and Eric's Billion Dollar Movie,3000000,201436,223652,-2776348,0.07455066666666667,tt1855401,Comedy,b1
4307,45,2007,Holly,3000000,163069,163069,-2836931,0.05435633333333333,tt5294776,Action,b1
4307,45,2007,Holly,3000000,163069,163069,-2836931,0.05435633333333333,tt5294776,Crime,b1
4307,45,2007,Holly,3000000,163069,163069,-2836931,0.05435633333333333,tt5294776,Thriller,b1
4311,49,2014,Fort McCoy,3000000,78948,78948,-2921052,0.026316,tt1282046,Drama,b1
4312,50,1999,The Gambler,3000000,51773,101773,-2898227,0.033924333333333334,tt1828325,Drama,b1
4314,52,2015,Before We Go,3000000,37151,483938,-2516062,0.16131266666666666,tt0443465,Comedy,b1
4314,52,2015,Before We Go,3000000,37151,483938,-2516062,0.16131266666666666,tt0443465,Drama,b1
4314,52,2015,Before We Go,3000000,37151,483938,-2516062,0.16131266666666666,tt0443465,Romance,b1
4315,53,2012,The Divide,3000000,18000,156362,-2843638,0.05212066666666667,tt1535616,Drama,b1
4315,53,2012,The Divide,3000000,18000,156362,-2843638,0.05212066666666667,tt1535616,Horror,b1
4315,53,2012,The Divide,3000000,18000,156362,-2843638,0.05212066666666667,tt1535616,Sci-Fi,b1
4318,56,2017,Demonic,3000000,0,4668109,1668109,1.5560363333333334,tt1841642,Horror,b1
4318,56,2017,Demonic,3000000,0,4668109,1668109,1.5560363333333334,tt1841642,Thriller,b1
4320,58,2014,They Came Together,3000000,0,82780,-2917220,0.027593333333333334,tt2398249,Comedy,b1
4320,58,2014,They Came Together,3000000,0,82780,-2917220,0.027593333333333334,tt2398249,Romance,b1
4321,59,2013,Open Road,3000000,0,47469,-2952531,0.015823,tt1922679,Action,b1
4321,59,2013,Open Road,3000000,0,47469,-2952531,0.015823,tt1922679,Drama,b1
4321,59,2013,Open Road,3000000,0,47469,-2952531,0.015823,tt1922679,Thriller,b1
4322,61,2010,Barry Munday,3000000,0,0,-3000000,0.0,tt0482461,Comedy,b1
4322,61,2010,Barry Munday,3000000,0,0,-3000000,0.0,tt0482461,Drama,b1
4322,61,2010,Barry Munday,3000000,0,0,-3000000,0.0,tt0482461,Romance,b1
4323,62,2009,The Deported,3000000,0,0,-3000000,0.0,tt8633120,Documentary,b1
4326,65,2015,AWOL-72,3000000,0,0,-3000000,0.0,tt2048865,Action,b1
4326,65,2015,AWOL-72,3000000,0,0,-3000000,0.0,tt2048865,Thriller,b1
4328,67,2015,Enter the Dangerous Mind,3000000,0,0,-3000000,0.0,tt2229377,Thriller,b1
4329,68,2015,Something Wicked,3000000,0,0,-3000000,0.0,tt1327601,Drama,b1
4329,68,2015,Something Wicked,3000000,0,0,-3000000,0.0,tt1327601,Horror,b1
4329,68,2015,Something Wicked,3000000,0,0,-3000000,0.0,tt1327601,Mystery,b1
4332,72,2015,Amnesiac,3000000,0,0,-3000000,0.0,tt2693114,Drama,b1
4332,72,2015,Amnesiac,3000000,0,0,-3000000,0.0,tt2693114,Horror,b1
4332,72,2015,Amnesiac,3000000,0,0,-3000000,0.0,tt2693114,Thriller,b1
4333,73,2015,Unnatural,3000000,0,0,-3000000,0.0,tt3551400,Action,b1
4333,73,2015,Unnatural,3000000,0,0,-3000000,0.0,tt3551400,Horror,b1
4333,73,2015,Unnatural,3000000,0,0,-3000000,0.0,tt3551400,Sci-Fi,b1
4334,74,2015,Close Range,3000000,0,0,-3000000,0.0,tt3511596,Action,b1
4334,74,2015,Close Range,3000000,0,0,-3000000,0.0,tt3511596,Crime,b1
4337,80,2010,Freakonomics,2900000,101270,172867,-2727133,0.05960931034482759,tt1152822,Documentary,b1
4338,81,2011,Griff the Invisible,2900000,20778,25935,-2874065,0.008943103448275862,tt1509803,Comedy,b1
4338,81,2011,Griff the Invisible,2900000,20778,25935,-2874065,0.008943103448275862,tt1509803,Drama,b1
4338,81,2011,Griff the Invisible,2900000,20778,25935,-2874065,0.008943103448275862,tt1509803,Romance,b1
4344,93,2018,Indivisible,2700000,3511417,3588305,888305,1.3290018518518518,tt5147828,Documentary,b1
4346,95,2015,Sardaar Ji,2700000,0,8200000,5500000,3.037037037037037,tt4080386,Comedy,b1
4346,95,2015,Sardaar Ji,2700000,0,8200000,5500000,3.037037037037037,tt4080386,Horror,b1
4349,3,2014,Ida,2600000,3827060,15298355,12698355,5.8839826923076926,tt2718492,Drama,b1
4355,10,2011,"Fat, Sick & Nearly Dead",2600000,0,0,-2600000,0.0,tt1227378,Documentary,b1
4356,12,2013,A Haunted House,2500000,40041683,59922558,57422558,23.9690232,tt2243537,Comedy,b1
4358,14,2013,Kevin Hart: Let Me Explain,2500000,32244051,32327255,29827255,12.930902,tt2609912,Comedy,b1
4358,14,2013,Kevin Hart: Let Me Explain,2500000,32244051,32327255,29827255,12.930902,tt2609912,Documentary,b1
4362,22,2013,The Spectacular Now,2500000,6852971,6916951,4416951,2.7667804,tt1714206,Comedy,b1
4362,22,2013,The Spectacular Now,2500000,6852971,6916951,4416951,2.7667804,tt1714206,Drama,b1
4362,22,2013,The Spectacular Now,2500000,6852971,6916951,4416951,2.7667804,tt1714206,Romance,b1
4364,24,1995,Before Sunrise,2500000,5274005,5690220,3190220,2.276088,tt4224638,Drama,b1
4365,25,2016,Hunt for the Wilderpeople,2500000,5205471,23845533,21345533,9.5382132,tt4698684,Comedy,b1
4365,25,2016,Hunt for the Wilderpeople,2500000,5205471,23845533,21345533,9.5382132,tt4698684,Drama,b1
4366,26,2012,Robot & Frank,2500000,3317468,4934356,2434356,1.9737424,tt1990314,Comedy,b1
4366,26,2012,Robot & Frank,2500000,3317468,4934356,2434356,1.9737424,tt1990314,Crime,b1
4366,26,2012,Robot & Frank,2500000,3317468,4934356,2434356,1.9737424,tt1990314,Drama,b1
4374,34,2011,Super,2500000,327716,593933,-1906067,0.2375732,tt1512235,Action,b1
4374,34,2011,Super,2500000,327716,593933,-1906067,0.2375732,tt1512235,Comedy,b1
4374,34,2011,Super,2500000,327716,593933,-1906067,0.2375732,tt1512235,Drama,b1
4375,35,2008,Fuel,2500000,174255,174255,-2325745,0.069702,tt9678962,Documentary,b1
4378,38,2010,8: The Mormon Proposition,2500000,100280,100280,-2399720,0.040112,tt1484522,Documentary,b1
4381,41,2013,Underdogs,2500000,35017,1392649,-1107351,0.5570596,tt10249374,Documentary,b1
4383,43,2009,The Calling,2500000,0,0,-2500000,0.0,tt1666335,Drama,b1
4383,43,2009,The Calling,2500000,0,0,-2500000,0.0,tt1666335,Thriller,b1
4384,44,2013,Alien Uprising,2500000,0,0,-2500000,0.0,tt2040578,Comedy,b1
4384,44,2013,Alien Uprising,2500000,0,0,-2500000,0.0,tt2040578,Horror,b1
4384,44,2013,Alien Uprising,2500000,0,0,-2500000,0.0,tt2040578,Sci-Fi,b1
4385,45,2010,Christmas Mail,2500000,0,0,-2500000,0.0,tt1663628,Comedy,b1
4385,45,2010,Christmas Mail,2500000,0,0,-2500000,0.0,tt1663628,Drama,b1
4386,46,2015,Stung,2500000,0,0,-2500000,0.0,tt3300572,Action,b1
4386,46,2015,Stung,2500000,0,0,-2500000,0.0,tt3300572,Comedy,b1
4388,48,2015,8 Days,2500000,0,0,-2500000,0.0,tt3111864,Drama,b1
4388,48,2015,8 Days,2500000,0,0,-2500000,0.0,tt3111864,Thriller,b1
4389,49,2016,Antibirth,2500000,0,0,-2500000,0.0,tt3333870,Horror,b1
4390,50,2016,The Rise of the Krays,2500000,0,0,-2500000,0.0,tt2945796,Crime,b1
4390,50,2016,The Rise of the Krays,2500000,0,0,-2500000,0.0,tt2945796,Drama,b1
4397,57,2014,Always Woodstock,2400000,0,0,-2400000,0.0,tt1995477,Comedy,b1
4397,57,2014,Always Woodstock,2400000,0,0,-2400000,0.0,tt1995477,Romance,b1
4399,60,2015,Do You Believe?,2300000,12985600,14304931,12004931,6.2195352173913045,tt4056738,Drama,b1
4401,63,2014,Frontera,2300000,59696,59696,-2240304,0.025954782608695652,tt1914258,Action,b1
4401,63,2014,Frontera,2300000,59696,59696,-2240304,0.025954782608695652,tt1914258,Drama,b1
4401,63,2014,Frontera,2300000,59696,59696,-2240304,0.025954782608695652,tt1914258,Thriller,b1
4402,64,2011,Redemption Road,2300000,29384,29384,-2270616,0.012775652173913044,tt1470020,Drama,b1
4404,66,2016,Eden,2300000,0,0,-2300000,0.0,tt10429158,Drama,b1
4409,79,2001,Bully,2100000,881824,1381824,-718176,0.6580114285714286,tt1682181,Documentary,b1
4411,81,2016,Mi America,2100000,3330,3330,-2096670,0.0015857142857142858,tt2460506,Crime,b1
4411,81,2016,Mi America,2100000,3330,3330,-2096670,0.0015857142857142858,tt2460506,Drama,b1
4413,83,2012,Infected,2100000,0,0,-2100000,0.0,tt1622991,Action,b1
4413,83,2012,Infected,2100000,0,0,-2100000,0.0,tt1622991,Horror,b1
4413,83,2012,Infected,2100000,0,0,-2100000,0.0,tt1622991,Sci-Fi,b1
4415,85,2015,The Timber,2100000,0,0,-2100000,0.0,tt2215673,Action,b1
4415,85,2015,The Timber,2100000,0,0,-2100000,0.0,tt2215673,Drama,b1
4416,86,2016,Sharkskin,2100000,0,0,-2100000,0.0,tt2317796,Comedy,b1
4416,86,2016,Sharkskin,2100000,0,0,-2100000,0.0,tt2317796,Drama,b1
4416,86,2016,Sharkskin,2100000,0,0,-2100000,0.0,tt2317796,Mystery,b1
4417,87,2011,Courageous,2000000,34522221,35185884,33185884,17.592942,tt1630036,Drama,b1
4418,94,2015,It Follows,2000000,14674077,23250755,21250755,11.6253775,tt3235888,Horror,b1
4418,94,2015,It Follows,2000000,14674077,23250755,21250755,11.6253775,tt3235888,Mystery,b1
4419,95,2018,Eighth Grade,2000000,13539710,14341016,12341016,7.170508,tt7014006,Comedy,b1
4419,95,2018,Eighth Grade,2000000,13539710,14341016,12341016,7.170508,tt7014006,Drama,b1
4420,97,2012,Silent House,2000000,12739737,16610760,14610760,8.30538,tt1767382,Drama,b1
4420,97,2012,Silent House,2000000,12739737,16610760,14610760,8.30538,tt1767382,Horror,b1
4420,97,2012,Silent House,2000000,12739737,16610760,14610760,8.30538,tt1767382,Mystery,b1
4423,100,2016,Hardcore Henry,2000000,9252038,17187434,15187434,8.593717,tt3072482,Action,b1
4423,100,2016,Hardcore Henry,2000000,9252038,17187434,15187434,8.593717,tt3072482,Sci-Fi,b1
4425,7,1998,Smoke Signals,2000000,6719300,7756617,5756617,3.8783085,tt10332328,Documentary,b1
4426,8,2010,Winter's Bone,2000000,6531503,16131551,14131551,8.0657755,tt1399683,Drama,b1
4426,8,2010,Winter's Bone,2000000,6531503,16131551,14131551,8.0657755,tt1399683,Mystery,b1
4427,9,2014,Meet the Mormons,2000000,6047363,6049171,4049171,3.0245855,tt4003774,Documentary,b1
4429,11,2017,The Florida Project,2000000,5904366,11295324,9295324,5.647662,tt5649144,Drama,b1
4430,12,2017,All Saints,2000000,5802208,5941994,3941994,2.970997,tt4663548,Drama,b1
4433,15,2003,Thirteen,2000000,4601043,9505996,7505996,4.752998,tt4080028,Drama,b1
4435,17,2010,Inside Job,2000000,4311834,7799257,5799257,3.8996285,tt1645089,Crime,b1
4435,17,2010,Inside Job,2000000,4311834,7799257,5799257,3.8996285,tt1645089,Documentary,b1
4437,20,2015,We Are Your Friends,2000000,3591417,10153415,8153415,5.0767075,tt3787590,Drama,b1
4437,20,2015,We Are Your Friends,2000000,3591417,10153415,8153415,5.0767075,tt3787590,Romance,b1
4440,23,2015,Captive,2000000,2583301,2791973,791973,1.3959865,tt1699745,Drama,b1
4440,23,2015,Captive,2000000,2583301,2791973,791973,1.3959865,tt1699745,Thriller,b1
4442,25,2018,Hearts Beat Loud,2000000,2386254,2420962,420962,1.210481,tt7158430,Comedy,b1
4442,25,2018,Hearts Beat Loud,2000000,2386254,2420962,420962,1.210481,tt7158430,Drama,b1
4443,26,2017,The Resurrection of Gavin Stone,2000000,2303792,2303792,303792,1.151896,tt4902904,Comedy,b1
4443,26,2017,The Resurrection of Gavin Stone,2000000,2303792,2303792,303792,1.151896,tt4902904,Drama,b1
4447,30,1993,Nemesis,2000000,2001124,2001124,1124,1.000562,tt0800353,Drama,b1
